t,x,y,z,vx,vy,vz,earth_x,earth_y,earth_z,moon_x,moon_y,moon_z,sx,sy,sz
5058984.2544178199,-140076024704.73755,46145121645.310547,20024093184.474743,-9837.2798022585157,-25728.31548702862,-11226.751843767492,-140073222249.63828,46579088783.031494,20227000346.57859,-140071464081.86157,46200368394.781113,20084651485.532154,1.168278757697423,-0.0050213839988467856,-0.092714418456177339
5066254.8813692862,-140147396399.48596,45958064872.494118,19942479502.231014,-9795.6316790299916,-25727.147683661307,-11223.488322157087,-140151516900.12018,46391762644.843079,20145790586.712112,-140142751570.82254,46013338491.082535,20002982234.715553,1.1681841811231013,-0.0083754315937597818,-0.092584231689158636
5073525.5083207525,-140218465844.47122,45771016796.491821,19860889676.440742,-9754.1371982937799,-25725.923001997755,-11220.189589541791,-140229511667.00119,46204334076.682419,20064536501.35841,-140213741125.09247,45826328568.72718,19921314836.66325,1.1680385869534029,-0.011723041894758417,-0.092394630898375088
5080796.1352722188,-140289234158.92496,45583977834.547432,19779323959.500172,-9712.7969729051947,-25724.640424973375,-11216.856638466024,-140307206373.45532,46016803489.891327,19983238266.531319,-140284434803.96402,45639338922.062218,19839649607.926514,1.1678421093744025,-0.015061459523366794,-0.092145649641129396
5088066.7622236852,-140359702466.97583,45396948411.264351,19697782596.597153,-9671.6117370716602,-25723.298945409475,-11213.490459507049,-140384600843.33456,45829171296.369835,19901896058.464188,-140354834667.83371,45452369814.244003,19757986853.36396,1.167594941368769,-0.018387927117345545,-0.091837336924631502
5095337.3891751515,-140429871898.53159,45209928958.528496,19616265825.720139,-9630.5823462845619,-25721.897567458956,-11210.092042740325,-140461694901.17267,45641437908.576134,19820510053.610088,-140424942777.91922,45265421477.162582,19676326866.088615,1.1672973348858007,-0.02169968595743825,-0.091469757443940744
5102608.0161266178,-140499743590.16064,45022919915.420677,19534773877.656391,-9589.7097772569796,-25720.435308034903,-11206.662379247507,-140538488372.18881,45453603739.526535,19739080428.642059,-140494761195.97031,45078494111.359848,19594669927.412136,1.1669496009867499,-0.024993976610372858,-0.091042991850258173
5109878.6430780841,-140569318685.97327,44835921728.118706,19453306975.979012,-9548.9951278709304,-25718.911198217924,-11203.202462677211,-140614981082.29135,45265669202.795525,19657607360.4534,-140564291983.97305,44891587885.941925,19513016306.786228,1.1665521099650618,-0.028268039584241209,-0.090557137049583361
5117149.2700295504,-140638598338.50235,44648934849.789352,19371865337.022427,-9508.4396171389853,-25717.324284638242,-11199.713290868583,-140691172858.08188,45077634712.515945,19576091026.157951,-140633537203.84726,44704702938.485771,19431366261.741413,1.1661052914394854,-0.031519115995714858,-0.090012306533028025
5124419.8969810158,-140707583709.58411,44461959740.470367,19290449169.845806,-9468.044585185813,-25715.673630828485,-11196.195867547942,-140767063526.8591,44889500683.379166,19494531603.090496,-140702498917.1358,44517839374.940628,19349720037.823162,1.1656096344194702,-0.034744448247303349,-0.08940863073986581
5131690.5239324821,-140776275971.23853,44274996866.94268,19209058676.183807,-9427.8114932559711,-25713.958318542947,-11192.651204108546,-140842652916.62296,44701267530.635254,19412929268.807053,-140771179184.68619,44330997269.524315,19268077868.525475,1.1650656873414349,-0.037941280712272124,-0.088746257454250591
5138961.1508839484,-140844676306.55026,44088046702.593376,19127694050.384132,-9387.7419237555059,-25712.177449039482,-11189.080321484022,-140917940856.07889,44512935670.093468,19331284201.085365,-140839580066.32309,44144176664.615234,19186439975.222095,1.1644740580739881,-0.04110686042826045,-0.088025352237708673
5146231.7778354147,-140912785910.54965,43901109727.269264,19046355479.331013,-9347.8375803355939,-25710.330144319898,-11185.4842521259,-140992927174.64209,44324505518.122482,19249596577.925297,-140907703620.51221,43957377570.639839,19104806567.09536,1.1638354138917208,-0.044238437793744978,-0.087246098898525345
5153502.4047868811,-140980605991.09491,43714186427.121712,18965043142.353931,-9308.1002880275119,-25708.415548324752,-11181.864042095833,-141067611702.44196,44135977491.650856,19167866577.549282,-140975551904.01431,43770599965.956505,19023177841.062828,1.1631504814153562,-0.047333267270599388,-0.086408700000350613
5160773.0317383474,-141048137769.75513,43527277294.442932,18883757211.120697,-9268.5319934395957,-25706.43282807885,-11178.220753283746,-141141994270.32654,43947352008.167473,19086094378.402847,-141043126971.5293,43583843796.735893,18941553981.701839,1.1624200465171539,-0.050388608086856038,-0.085513377411892855
5168043.6586898137,-141115382482.69522,43340382827.494141,18802497849.513874,-9229.1347650276039,-25704.381174783535,-11174.5554657631,-141216074709.86746,43758629485.722038,19004280159.155094,-141110430875.32983,43397108976.838425,18859935161.172134,1.1616449541895151,-0.053401724942431172,-0.084560372900547257
5175314.28564128,-141182341381.56314,43153503530.325981,18721265213.489578,-9189.9107934514541,-25702.25980485215,-11170.869280295177,-141289852853.36444,43569810342.925606,18922424098.699242,-141177465664.88434,43210395387.68914,18778321539.136593,1.1608261083757259,-0.056369888711358666,-0.083549948771894617
5182584.9125927463,-141249015734.37985,42966639912.591644,18640059450.917465,-9150.8623920325426,-25700.067960885273,-11167.163320994741,-141363328533.85043,43380894998.951111,18840526376.153191,-141244233386.46844,43023702878.150665,18696713262.680347,1.159964471760305,-0.05929037714395622,-0.082482388558590192
5189855.5395442126,-141315406826.43326,42779792489.353104,18558880701.400734,-9111.9919973274045,-25697.80491258252,-11163.438738170009,-141436501585.09662,43191883873.533966,18758587170.860085,-141310736082.76508,42837031264.394455,18615110466.228344,1.1590610655172318,-0.062160475564044346,-0.081357997761431891
5197126.1664956789,-141381515961.17667,42592961780.880981,18477729096.07478,-9073.3021698350003,-25695.469957588175,-11159.696711350849,-141509371841.61761,43002777386.97261,18676606662.388912,-141376975792.45239,42650380329.771103,18533513271.461525,1.1581169690139357,-0.064977477561198441,-0.080177104646052266
5204396.7934471453,-141447344461.1329,42406148312.448502,18396604757.383125,-9034.7955948566523,-25693.062422268344,-11155.938452519984,-141581939138.677,42813575960.12912,18594585030.535095,-141442954549.7796,42463749824.680084,18451921787.23185,1.1571333194685187,-0.067738685676082266,-0.07894006109914771
5211667.4203986116,-141512893668.80539,42219352614.120125,18315507798.829102,-8996.4750835294781,-25690.581662416462,-11152.165209561825,-141654203312.29266,42624280014.429771,18512522455.321129,-141508674384.12982,42277139466.439461,18370336109.476246,1.156111311557225,-0.070441412078373275,-0.077647243547873987
5218831.5754348552,-141577211105.94656,42035310275.994949,18235625316.844654,-8958.9005982597682,-25688.065009292946,-11148.433818861364,-141725112584.49966,42437664098.774651,18431621741.16663,-141573180516.49216,42093281251.308121,18289950942.293682,1.1550679683093006,-0.073044749814870497,-0.076319194481243913
5225995.7304710988,-141641260019.70346,41851286226.044899,18155769610.970928,-8921.5125525907406,-25685.476105727925,-11144.690402668914,-141795727232.30194,42250957226.264526,18350681621.703114,-141637439149.93796,41909441956.772308,18209571560.237751,1.1539898482612847,-0.075586155192954821,-0.074937792973892775
5233159.8855073424,-141705041756.63052,41667280983.796371,18075940762.667301,-8884.3140023030955,-25682.814422588195,-11140.936278981606,-141866047100.99875,42064159801.691986,18269702269.810024,-141701452209.53271,41725621217.405594,18129198017.801521,1.1528782553466406,-0.078063087921442967,-0.073503474941423369
5240324.040543586,-141768557685.61932,41483295072.460281,17996138843.77739,-8847.3081277483907,-25680.079460473982,-11137.172814932002,-141936072036.62262,41877272230.38356,18188683858.583241,-141765221613.99612,41541818636.118629,18048830356.97504,1.1517345456789503,-0.080473019224121464,-0.072016703550814035
5247488.1955798296,-141831809198.79846,41299329018.717758,17916363916.161171,-8810.4982359734422,-25677.270750060427,-11133.401431269716,-142005801885.94547,41690294918.200188,18107626561.335686,-141828749275.23404,41358033784.04599,17968468607.163322,1.150560126913968,-0.082813432414575561,-0.070477970433470677
5254652.3506160732,-141894797712.44974,41115383352.503654,17836616031.293858,-8773.8877631654032,-25674.387852388023,-11129.623607162757,-142075236496.48434,41503228271.537621,18026530551.597919,-141892037097.8576,41174266200.436249,17888112785.104538,1.1493564575459936,-0.085081823457755737,-0.068887796985467001
5261816.5056523168,-141957524667.94321,40931458606.788063,17756895229.829151,-8737.4802774542859,-25671.430359110607,-11125.84088534613,-142144375716.50803,41316072697.32679,17945396003.118729,-141955086978.68893,40990515392.545815,17807762894.788536,1.1481250461336816,-0.087275701517065471,-0.067246735761108636
5268980.6606885605,-142019991532.69357,40747555317.356216,17677201541.124287,-8701.2794821134121,-25668.397892712695,-11122.054877648474,-142213219395.04303,41128828603.034111,17864223089.865719,-142017900806.25391,40806780835.537163,17727418927.375942,1.1468674504507952,-0.089392589486061699,-0.065555371966513037
5276144.8157248041,-142082199801.14124,40563674022.586891,17597534982.724007,-8665.2892192013715,-25665.290106711516,-11118.267270930939,-142281767381.88043,40941496396.661743,17783011986.025887,-142080480460.26135,40623061972.382019,17647080861.118042,1.145585276555285,-0.091430024505143204,-0.063814325060685878
5283308.9707610477,-142144150995.76099,40379815263.229347,17517895559.800419,-8629.5134736938908,-25662.106685863509,-11114.479833476469,-142350019527.58231,40754076486.747749,17701762866.006191,-142142827811.06894,40439358213.770081,17566748661.277683,1.1442801777710074,-0.093385558462927523,-0.062024250471930546
5290473.1257972913,-142205846668.10229,40195979582.178696,17438283264.54533,-8593.9563781577999,-25658.847346400416,-11110.694421872166,-142417975683.48886,40566569282.366226,17620475904.434097,-142204944719.13538,40255668938.023956,17486422280.051392,1.1429538535752506,-0.095256758481915865,-0.060185841437970768
5297637.2808335349,-142267288399.86526,40012167524.24942,17358698075.511372,-8558.622218024293,-25655.511836326492,-11106.912988432396,-142485635701.72525,40378975193.127312,17539151276.158112,-142266833034.4592,40071993491.020882,17406101656.492962,1.1416080483836661,-0.09704120739002825,-0.058299830979436362
5304801.4358697794,-142328477804.01657,39828379635.946335,17279139956.897831,-8523.5154375229358,-25652.099935815841,-11103.137589215858,-142552999435.20889,40191294629.177094,17457789156.248272,-142328494596.00409,39888331186.121849,17325786716.438736,1.1402445502260969,-0.098736504177628803,-0.056366994016075027
5311965.590906023,-142389416525.95047,39644616465.232399,17199608857.776814,-8488.6406463435433,-25648.611457758143,-11099.370392696124,-142620066737.65674,40003528001.197525,17376389719.9967,-142389931231.11026,39704681304.108917,17245477372.434875,1.1388651893015533,-0.100340264443659,-0.054388149637236219
5319129.7459422667,-142450106244.7005,39460878561.291618,17120104711.254627,-8454.0026270975141,-25645.046248511768,-11095.613689152136,-142686837463.5929,39815675720.406029,17294953142.917973,-142451144754.89285,39521043093.130981,17165173523.666704,1.1374718364052265,-0.10185012083065124,-0.052364163537574483
5326293.9009785103,-142510548674.20758,39277166474.285858,17040627433.563215,-8419.6063436554396,-25641.404188935747,-11091.869900852504,-142753311468.35626,39627738198.555183,17213479600.749603,-142512136969.62656,39337415768.659142,17084875055.890617,1.1360664012138639,-0.10326372345428515,-0.050295950631258503
5333458.0560147539,-142570745564.65131,39093480755.102921,16961176923.075474,-8385.4569504428546,-25637.685195787803,-11088.14159311637,-142819488608.10831,39439715847.932198,17131969269.452436,-142572909664.11685,39153798513.451927,17004581841.368587,1.1346508304191567,-0.10457874033025658,-0.048184477857683095
5340622.2110509975,-142630698703.85153,38909821955.092934,16881753059.23794,-8351.5598027801043,-25633.889223592607,-11084.431486342226,-142885368739.84128,39251609081.358246,17050422325.210993,-142633464613.05844,38970190477.531242,16924293738.805658,1.1332271056960688,-0.10579285780336448,-0.046030767193709354
5347786.3660872411,-142690409918.74789,38726190625.789406,16802355701.413527,-8317.9204683565022,-25630.016267106057,-11080.742469106648,-142950951721.38611,39063418312.187706,16968838944.433811,-142693803576.38016,38786590778.169563,16844010593.290625,1.1317972414902582,-0.10690378098773293,-0.043835898888063024
5354950.5211234847,-142749881076.96616,38542587318.60997,16722984687.626255,-8284.5447399318473,-25626.066364525304,-11077.077612445253,-143016237411.42096,38875143954.307228,16887219303.753708,-142753928298.57736,38602998499.889114,16763732236.240183,1.1303632826104593,-0.10790923422455159,-0.041601014934791382
5362114.6761597283,-142809114088.47992,38359012584.530968,16643639833.199074,-8251.4386493599286,-25622.039601623219,-11073.440185440137,-143081225669.47958,38686786422.134644,16805563580.028023,-142813840508.03156,38419412694.473663,16683458485.346811,1.128927301608089,-0.10880696156969816,-0.039327322803777126
5369278.8311959719,-142868110907.37805,38175466973.728477,16564320929.274927,-8218.6084830281743,-25617.93611701905,-11069.833672249997,-143145916355.96002,38498346130.617691,16723871950.338799,-142873541916.31754,38235832380.993538,16603189144.530642,1.1274913959251891,-0.10959472732403122,-0.03701609944770632
5376442.9862322155,-142926873533.74792,37991951035.176788,16485027741.210199,-8186.0607988051852,-25613.756108836049,-11066.261790732193,-143210309332.13333,38309823495.232651,16642144591.992912,-142933034217.49869,38052256545.844627,16522924003.895601,1.1260576847916868,-0.11027031662219589,-0.03466869560572701
5383607.1412684591,-142985404015.68637,37808465316.195488,16405760006.82958,-8153.8024445824512,-25609.499843032914,-11062.728512810752,-143274404460.15247,38121218931.982712,16560381682.522156,-142992319087.41031,37868684142.801865,16442662839.690088,1.1246283058440487,-0.11083153609707483,-0.032286540425216899
5390535.1081374306,-143041786044.94128,37631058016.552826,16329129509.20051,-8122.8894950902713,-25605.311693098502,-11059.352429548499,-143336103087.62515,37938754762.890785,16481280690.955494,-143049453723.79926,37691166012.291031,16365051287.472862,1.1232521955606001,-0.11126343472465777,-0.02995129059648707
5397463.0750064012,-143097954890.17871,37453679977.079468,16252522250.376209,-8092.2605733477176,-25601.052944177951,-11056.020526761024,-143397522931.02545,37756214745.544563,16402146780.903032,-143106397411.04416,37513649078.222252,16287443004.372345,1.1218841053359407,-0.11158440714028039,-0.027586403621456125
5404391.0418753726,-143153912543.46906,37276331685.261383,16175937909.224745,-8061.9227581538107,-25596.724081057888,-11052.737199046678,-143458663868.09683,37573599257.540176,16322980113.510418,-143163151612.13123,37336132307.847801,16209837750.91114,1.1205259969641606,-0.11179253174005344,-0.025193408502503383
5411319.0087443441,-143209661047.0614,37099013624.859123,16099376133.108751,-8031.8834602376455,-25592.325697384185,-11049.507151249174,-143519525777.38596,37390908676.927475,16243780850.119751,-143219717771.54672,37158614640.210815,16132235275.402733,1.119179833996665,-0.11188590915170642,-0.022773921799783905
5418246.9756133147,-143265202495.76151,36921726275.088547,16022836535.6443,-8002.1504451236278,-25587.858515028227,-11046.33542532402,-143580108538.25049,37208143382.207748,16164549152.269348,-143276097314.62683,36981094986.258713,16054635313.940357,1.1178475774380721,-0.11186266350708043,-0.02032965315295689
5425174.9424822861,-143320539039.47296,36744470109.654289,15946318694.265419,-7972.7318573318698,-25583.323407342315,-11043.227429607354,-143640412030.86761,37025303752.331322,16085285181.693432,-143332291646.89969,36803572228.971443,15977037590.390837,1.116531181084105,-0.11172094396658394,-0.017862411178528752
5432102.9093512576,-143375672885.91016,36567245595.606949,15869822147.577112,-7943.6362457816058,-25578.721426960761,-11040.188970656682,-143700436136.242,36842390166.695099,16005989100.321875,-143388302153.42041,36626045223.505341,15899441816.393742,1.1152325864802877,-0.11145892654580099,-0.015374109760311802
5439030.8762202282,-143430606303.49088,36390053191.989639,15793346392.478333,-7914.8725901936514,-25574.05383889368,-11037.226287824289,-143760180736.21432,36659403005.139755,15926661070.279755,-143444130198.09921,36448512797.352509,15821847691.365852,1.1139537174725744,-0.11107481630643401,-0.01286677474922336
5445958.8430891996,-143485341624.41458,36212893348.234474,15716890881.03553,-7886.4503281963889,-25569.322159757819,-11034.346090706887,-143819645713.46964,36476342647.946701,15847301253.886866,-143499777123.02353,36270973750.516373,15744254902.511219,1.1126964743254504,-0.1105668499816794,-0.010342551085933344
5452886.8099581711,-143539881247.92957,36035766502.263542,15640455017.086542,-7858.379382727825,-25564.528204092174,-11031.555599586567,-143878830951.54575,36293209475.835075,15767909813.657232,-143555244247.77429,36093426855.704155,15666663124.837151,1.1114627273823754,-0.10993329911834739,-0.0078037103555975741
5459814.7768271416,-143594227643.78958,35858673078.241226,15564038152.553633,-7830.6701891866423,-25559.674138815459,-11028.862588936139,-143937736334.84198,36110003869.958321,15688486912.29847,-143610532868.73691,35915870858.536057,15589072021.176071,1.1102543102434179,-0.10917247382904531,-0.0052526587794260527
5466742.7436961131,-143648383355.89563,35681613483.917709,15487639583.444448,-7803.3337216142772,-25554.762546993257,-11026.27543400176,-143996361748.62753,35926726211.900482,15609032712.711063,-143665644258.40759,35738304477.771896,15511481242.213596,1.1090730124392554,-0.10828272726300572,-0.0026919456400679867
5473670.7105650846,-143702351006.11328,35504588107.494987,15411258545.519867,-7776.3815169859281,-25549.796502189929,-11023.803160392068,-144054707079.05035,35743376883.672607,15529547377.987656,-143720579664.69571,35560726405.555748,15433890426.523064,1.1079205715836986,-0.10726246091672952,-0.00012427212907454235
5480598.6774340551,-143756133298.24823,35327597313.936996,15334894209.608265,-7749.8256964407901,-25544.77965478204,-11021.45549649281,-144112772213.14563,35559956267.708603,15450031071.41218,-143775340310.22244,35383135307.678429,15356299200.606527,1.1067986649917816,-0.10611013092355737,0.0024474994073444092
5487526.6443030266,-143809733022.15445,35150641440.636086,15258545676.54777,-7723.6789819903861,-25539.716331693213,-11019.242928379841,-144170557038.84473,35376464746.860954,15370483956.458883,-143829927391.61652,35205529823.858505,15278707178.942478,1.1057089007566274,-0.1048242554776191,0.0050203358627129132
5494454.6111719981,-143863153057.93716,34973720792.337921,15182211971.740932,-7697.9547069024793,-25534.611651066403,-11017.176756715973,-144228061444.98373,35192902704.396362,15290906196.791386,-143884342078.80777,35027908568.042213,15201113964.040548,1.1046528082920435,-0.10340342356405353,0.0075910234624680765
5501382.5780409686,-143916396380.19971,34796835635.215546,15105892039.310358,-7672.6668175623172,-25529.471653404416,-11015.269154880336,-144285285321.31244,35009270523.990952,15211297956.261538,-143938585514.31897,34850270128.722237,15123519146.503187,1.1036318283538082,-0.10184630518755509,0.01015615763377333
5508310.5449099401,-143969466062.2662,34619986189.973549,15029584735.850258,-7647.8298641634074,-25524.303450663825,-11013.533227283722,-144342228558.50296,34825568589.725296,15131659398.908201,-143992658812.55661,34672613069.27578,15045922305.094547,1.1026473025742853,-0.10015166330641133,0.01271213276156347
5515238.5117789116,-144022365280.29227,34443172623.853371,14953288823.777401,-7623.458977077591,-25519.115394655546,-11011.983066460951,-144398891048.15863,34641797286.079315,15051990688.956034,-144046563059.10141,34494935928.322426,14968323006.816805,1.1017004625621565,-0.098318367696216977,0.015255131972907805
5522166.4786478821,-144075097317.15161,34266395041.40155,14877002964.29586,-7599.5698252046905,-25513.917265863409,-11010.633807095035,-144455272682.82275,34457956997.926804,14972291990.814083,-144100299309.99933,34317237220.101494,14890720806.993898,1.100792418643606,-0.09634541098005045,0.017781117131803074
5529094.4455168536,-144127665565.95972,34089653473.856873,14800725710.004766,-7576.1785520183921,-25508.720483401292,-11009.501674610256,-144511373355.98743,34274048110.529678,14892563469.074289,-144153868591.05338,34139515434.8694,14813115249.362881,1.0999241483512232,-0.094231927071118507,0.020285819273880248
5536022.4123858251,-144180073533.06317,33912947867.009338,14724455497.196682,-7553.3016844316553,-25503.538336248908,-11008.604025368904,-144567192962.10199,34090071009.532104,14812805288.50996,-144207271897.12115,33961769039.316425,14735505866.173088,1.0990964848122202,-0.091977212269133996,0.022764729765234682
5542950.3792547956,-144232324840.28793,33736278067.384857,14648190637.916807,-7530.9560090305204,-25498.386235098067,-11007.959374824024,-144622731396.58221,33906026080.954414,14733017614.074112,-144260510191.40262,33783996477.009274,14657892178.294188,1.0983101051800903,-0.089580749283023009,0.025213092530309685
5549878.3461237671,-144284423226.20389,33559643806.624592,14571929311.883621,-7509.158409725098,-25493.281983001438,-11007.58740919597,-144677988555.81836,33721913711.18639,14653200610.897629,-144313584404.74915,33606196168.841854,14580273695.329195,1.0975655193920686,-0.087042234310940603,0.0276258977650202
5556540.5205295701,-144334382205.06131,33389819293.074268,14498595270.948416,-7488.7296388535669,-25488.437732219671,-11007.506308475273,-144730860374.98666,33544801589.814419,14576418290.130508,-144364468495.19409,33435189535.142876,14505628067.259331,1.0968892301100306,-0.084467069954724944,0.02990769522559342
5563202.694935374,-144384206864.51154,33220026785.337822,14425260812.221714,-7468.8378105679785,-25483.677456942882,-11007.716161818436,-144783471901.93326,33367627804.649181,14499609147.87583,-144415202452.57425,33264154320.129665,14430977085.635727,1.0962520293612095,-0.081760675727234042,0.03214683016032726
5569864.8693411769,-144433900828.88229,33050265646.972782,14351923929.769932,-7449.4969514128643,-25479.024753515125,-11008.237390801907,-144835823047.11685,33190392700.225273,14422773331.43428,-144465787016.44165,33093089062.777084,14356320285.549194,1.0956538815934576,-0.07892350824121247,0.034338170362835999
5576527.0437469799,-144483467813.19492,32880535074.35614,14278582478.845772,-7430.7202054257732,-25474.506253174222,-11009.091227718001,-144887913721.85837,33013096621.369667,14345910988.251949,-144516222896.37415,32921992284.380695,14281657192.9097,1.0950945783324868,-0.075956325606274688,0.036476366730935357
5583189.2181527838,-144532911616.1087,32710834075.692436,14205234170.898411,-7412.5194719631945,-25470.151850861876,-11010.299585113797,-144939743838.34781,32835739913.195496,14269022265.918516,-144566510771.42242,32750862489.016129,14206987324.574009,1.0945737344386932,-0.072860223309720709,0.038555861148591837
5589851.3925585868,-144582236110.26929,32541161448.576336,14131876569.599314,-7394.9049883355301,-25465.994908178909,-11011.884880359277,-144991313309.65082,32658322921.095627,14192107312.165348,-144616651289.56372,32579698164.014656,14132310188.479961,1.0940907865946536,-0.069636672349577738,0.040570898699331739
5596513.5669643907,-144631445229.6922,32371515756.327915,14058507088.202669,-7377.884857408937,-25462.072416216037,-11013.869809480977,-145042622049.71564,32480845990.735794,14115166274.863407,-144666645067.16214,32408497780.454651,14057625283.787292,1.0936449944820299,-0.066287559169743104,0.042515544876616782
5603175.7413701937,-144680542953.82333,32201895303.422657,13985122988.5959,-7361.4645231511377,-25458.425101645607,-11016.277065270468,-145093669973.37952,32303309468.047897,14038199302.021244,-144716492688.43668,32237259793.669395,13982932101.025282,1.0932354451239812,-0.062815226758978618,0.044383708451922098
5609837.9157759966,-144729533287.94907,32032298110.454597,13911721382.424187,-7345.6462006954371,-25455.097457423246,-11019.128996056097,-145144456996.37515,32125713699.222759,13961206541.782743,-144766194704.93735,32065982643.770397,13908230122.246922,1.0928610608559006,-0.05922251606418636,0.046169170621078566
5616500.0901818005,-144778420239.68695,31862721889.201782,13838299234.690994,-7330.428271855496,-25452.137678026389,-11022.447203627173,-145194983035.33725,31948059030.702888,13884188142.424896,-144815751635.03,31894664756.18671,13833518821.189823,1.0925206113538053,-0.055512806640007205,0.047865620965668029
5623162.2645876035,-144827207791.37677,31693164018.498196,13764853370.237064,-7315.8046620328032,-25449.597478713342,-11026.252081703587,-145245248007.80859,31770345809.175106,13807144252.355484,-144865163963.39075,31723304542.219784,13758797663.44379,1.0922127300799007,-0.051690055221425363,0.04946670062912762
5629824.4389934074,-144875899868.31644,31523621521.750881,13691380483.479105,-7301.7642198951207,-25447.531779213969,-11030.56230007564,-145295251832.24628,31592574381.562695,13730075020.11059,-144914432140.51007,31551900399.613438,13684066106.624922,1.0919359353905764,-0.047758830680282284,0.050966052909771895
5636486.6133992104,-144924500302.94742,31354091047.064259,13617877151.741018,-7288.2901266896934,-25445.998234970775,-11035.394244033205,-145344994428.02762,31414745095.017761,13652980594.352165,-144963556582.2077,31380450713.139366,13609323600.556438,1.0916886564025743,-0.043724343629174982,0.052357381212109498
5643148.7878050134,-144973012795.29086,31184568851.030117,13544339852.429218,-7275.3593670741902,-25445.056603862799,-11040.761423778473,-145394475715.45612,31236858296.91301,13575861123.865387,-145012537669.15884,31208953855.197197,13534569587.455936,1.09146926351146,-0.039592468792338013,0.053634513972209148
5649810.9622108173,-145021440870.16187,31015050787.300941,13470764984.18852,-7262.9422972353923,-25444.767943475981,-11046.673873847974,-145443695615.76709,31058914334.833633,13498716757.556009,-145061375746.43176,31037408186.429455,13459803502.129232,1.0912761032153575,-0.035369758198697171,0.054791475791515137
5656473.1366166202,-145069787831.93521,30845532301.066189,13397148892.02396,-7251.0023480840355,-25445.193643394094,-11053.137567689651,-145492654051.13324,30880913556.568974,13421547644.447657,-145110071123.03806,30865812056.350929,13385024772.170681,1.0911075366308871,-0.031063443294225963,0.055822563591124523
5663135.3110224232,-145118056717.88757,30676008430.484417,13323487896.191454,-7239.495900702128,-25446.394308357645,-11060.153876848146,-145541350944.67014,30702856310.103821,13344353933.67894,-145158624071.4957,30694163803.991898,13310232818.169762,1.090961980792716,-0.02668142424409093,0.056722426158314056
5669797.4854282271,-145166250251.37796,30506473815.977509,13249778324.453802,-7228.372367347225,-25448.428520774582,-11067.719107031244,-145589786220.44128,30524742943.609764,13267135774.500576,-145207034827.4057,30522461758.555336,13235427053.924088,1.0908379515491946,-0.022232245014588817,0.057486145032948577
5676459.6598340301,-145214370796.3269,30336922718.059868,13176016547.079706,-7217.5745037989836,-25451.35152391297,-11075.824143989394,-145637959803.46332,30346573805.43634,13189893316.272461,-145255303589.04257,30350704240.087608,13160606886.658642,1.0907341066079297,-0.017725053296602115,0.058109314310856093
5683121.8342398331,-145262420314.59125,30167349044.060078,13102199013.749319,-7207.0389676714276,-25455.213878804749,-11084.454240081295,-145685871619.71091,30168349244.101871,13112626708.460533,-145303430516.95947,30178889560.161964,13085771717.251049,1.0906492870917672,-0.013169544943620061,0.058588116668170251
5689784.008645637,-145310400327.88348,29997746383.707886,13028322291.339655,-7196.6971230289755,-25460.060156910204,-11093.588967311636,-145733521596.12131,29990069608.284286,13035336100.633698,-145351415733.60858,30007016022.574978,13010920940.462984,1.0905825558552227,-0.0085758933220817478,0.058919392774873965
5696446.1830514399,-145358311885.83194,29828108053.126415,12954383101.416466,-7186.4760752595221,-25465.927735477406,-11103.202354540701,-145780909660.59894,29811735246.811852,12958021642.460636,-145399259322.97672,29835081924.055283,12936053945.177519,1.0905332308106164,-0.0039546647601094694,0.059100701300037889
5703108.3574572438,-145406155541.61572,29658427146.321819,12880378356.175474,-7176.2999032107491,-25472.845762107419,-11113.26321594617,-145828035742.01974,29633346508.653481,12880683483.70648,-145446961330.23724,29663085554.983948,12861170114.642162,1.0905009116377384,0.00068327792691370273,0.059130366936551104
5709770.5318630468,-145453931336.30862,29488696592.81813,12806305191.57132,-7166.0910397374582,-25480.834349033201,-11123.735665613412,-145874899770.23514,29454903742.909279,12803321774.229551,-145494521761.41861,29491025200.126701,12786268826.717762,1.0904854985636678,0.0053268810788213395,0.059007514316793699
5716207.7131444188,-145500028753.92889,29324644236.540184,12734666158.495707,-7156.1228660233583,-25489.580069947155,-11134.207963934725,-145919932126.72519,29282436303.750744,12728550472.862865,-145540341478.78271,29324713223.888821,12713879912.417761,1.0904868603294078,0.0098085825680479313,0.058743871226397036
5722644.8944257898,-145546061487.17575,29160532329.190556,12662958699.988667,-7145.9825899589105,-25499.335997786387,-11144.988438267894,-145964719705.00366,29109919065.747707,12653757459.940651,-145586028924.71649,29158338349.525448,12641473544.190079,1.0905046654339479,0.014275161538667525,0.058338455204735934
5729082.0757071618,-145592028212.12769,28996354387.921665,12591180962.9051,-7135.6035684759836,-25510.094518729686,-11156.036231460992,-146009262444.40695,28937352344.109081,12578942870.874941,-145631583998.92169,28991899018.772038,12569049147.844276,1.09053964175688,0.018716729451697684,0.057792643897360704
5735519.2569885338,-145637927186.45044,28832104005.269913,12519331361.392282,-7124.9226207595393,-25521.83990078175,-11167.309292550159,-146053560285.13394,28764736454.12394,12504106841.146976,-145677006565.9917,28825393671.067677,12496606145.393448,1.090592764609938,0.023123613103821189,0.057108491770092119
5741956.4382699057,-145683756274.89493,28667774899.715992,12447408581.908497,-7113.8809988376433,-25534.548857043406,-11178.765203224311,-146097613168.24863,28592071711.152782,12429249506.304073,-145722296455.2063,28658820744.213142,12424143955.285545,1.0906652346292955,0.02748643815322336,0.056288692870862196
