# JPL Horizons, neptune_bary (COMMAND=8)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2454515.000000000,3.524465492779940E+09,-2.548056146192925E+09,-1.130680403218263E+09,3.335868454332132E+00,4.006325730547222E+00,1.556759451062285E+00
2454545.000000000,3.533094711376783E+09,-2.537659230705385E+09,-1.126639726553469E+09,3.322473574218511E+00,4.015979162936187E+00,1.561044122365886E+00
2454575.000000000,3.541689166532990E+09,-2.527237343636134E+09,-1.122587963440789E+09,3.309044833378527E+00,4.025593910290453E+00,1.565313801920839E+00
2454605.000000000,3.550248770649275E+09,-2.516790585381330E+09,-1.118525152793873E+09,3.295582361387560E+00,4.035169876528507E+00,1.569568447264398E+00
2454635.000000000,3.558773436463501E+09,-2.506319056585939E+09,-1.114451333636361E+09,3.282086288836298E+00,4.044706965773187E+00,1.573808016000035E+00
2454665.000000000,3.567263077053634E+09,-2.495822858143189E+09,-1.110366545101708E+09,3.268556747620047E+00,4.054205082295766E+00,1.578032465774026E+00
2454695.000000000,3.575717605841412E+09,-2.485302091194602E+09,-1.106270826433240E+09,3.254993871083609E+00,4.063664130191555E+00,1.582241754139437E+00
2454725.000000000,3.584136936595844E+09,-2.474756857130688E+09,-1.102164216984502E+09,3.241397793783109E+00,4.073084013253400E+00,1.586435838504637E+00
2454755.000000000,3.592520983436018E+09,-2.464187257591574E+09,-1.098046756219565E+09,3.227768651281713E+00,4.082464635108482E+00,1.590614676185541E+00
2454785.000000000,3.600869660833813E+09,-2.453593394467361E+09,-1.093918483713239E+09,3.214106580260136E+00,4.091805899224823E+00,1.594778224413269E+00
2454815.000000000,3.609182883616914E+09,-2.442975369898760E+09,-1.089779439151373E+09,3.200411718560492E+00,4.101107708737132E+00,1.598926440267065E+00
2454845.000000000,3.617460566971611E+09,-2.432333286278042E+09,-1.085629662331290E+09,3.186684205018391E+00,4.110369966417856E+00,1.603059280657648E+00
2454875.000000000,3.625702626445309E+09,-2.421667246249911E+09,-1.081469193162207E+09,3.172924179454577E+00,4.119592574704191E+00,1.607176702332719E+00
2454905.000000000,3.633908977949205E+09,-2.410977352712573E+09,-1.077298071665733E+09,3.159131782740231E+00,4.128775435516875E+00,1.611278661804071E+00
2454935.000000000,3.642079537760749E+09,-2.400263708819294E+09,-1.073116337976572E+09,3.145307156542827E+00,4.137918450130304E+00,1.615365115299133E+00
2454965.000000000,3.650214222525218E+09,-2.389526417979917E+09,-1.068924032343187E+09,3.131450442970501E+00,4.147021519342193E+00,1.619436018830370E+00
2454995.000000000,3.658312949256745E+09,-2.378765583861816E+09,-1.064721195128249E+09,3.117561784556062E+00,4.156084543643265E+00,1.623491328265545E+00
2455025.000000000,3.666375635339643E+09,-2.367981310390798E+09,-1.060507866809043E+09,3.103641324404705E+00,4.165107423100182E+00,1.627530999283511E+00
2455055.000000000,3.674402198529738E+09,-2.357173701752431E+09,-1.056284087978059E+09,3.089689206012087E+00,4.174090057211282E+00,1.631554987313995E+00
2455085.000000000,3.682392556954931E+09,-2.346342862393390E+09,-1.052049899343585E+09,3.075705572944821E+00,4.183032345044943E+00,1.635563247588725E+00
2455115.000000000,3.690346629115252E+09,-2.335488897022366E+09,-1.047805341730140E+09,3.061690568772955E+00,4.191934185356925E+00,1.639555735194096E+00
2455145.000000000,3.698264333882793E+09,-2.324611910610919E+09,-1.043550456078854E+09,3.047644336974657E+00,4.200795476566028E+00,1.643532405069752E+00
2455175.000000000,3.706145590501120E+09,-2.313712008394207E+09,-1.039285283447787E+09,3.033567020659284E+00,4.209616116898881E+00,1.647493212067767E+00
