# JPL Horizons, mars_bary (COMMAND=4)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2454005.000000000,-2.317872235950626E+08,-6.697041224858539E+07,-2.447383879566088E+07,8.048815011891232E+00,-1.907920005819304E+01,-8.968892191874131E+00
2454035.000000000,-2.038529374743043E+08,-1.137814321553274E+08,-4.670032436396234E+07,1.343939844451254E+01,-1.682794053627953E+01,-8.081933365041067E+00
2454065.000000000,-1.626119914745708E+08,-1.531052212275569E+08,-6.585210803810702E+07,1.825533516187978E+01,-1.330439647883123E+01,-6.595882356778814E+00
2454095.000000000,-1.100556238264056E+08,-1.816981655365108E+08,-8.038762591042307E+07,2.209912762694420E+01,-8.565718676372615E+00,-4.526215514964560E+00
2454125.000000000,-4.927712534533823E+07,-1.966067217720096E+08,-8.886859210243316E+07,2.452250280511284E+01,-2.787480274235585E+00,-1.941354446225821E+00
2454155.000000000,1.545052539491839E+07,-1.955443615056871E+08,-9.013079687606302E+07,2.507570564851081E+01,3.682825561688312E+00,1.011463613916632E+00
2454185.000000000,7.878941670536499E+07,-1.773901659004531E+08,-8.351589848778376E+07,2.340792267324589E+01,1.029110812942988E+01,4.087568616978113E+00
2454215.000000000,1.347732155704835E+08,-1.427092666743256E+08,-6.912192453184851E+07,1.941046603915433E+01,1.630211712640477E+01,6.952657898343979E+00
2454245.000000000,1.776176402464873E+08,-9.408656249175760E+07,-4.797823016891976E+07,1.334893331055345E+01,2.092148669387430E+01,9.235203812759929E+00
2454275.000000000,2.027612759868639E+08,-3.602574653226691E+07,-2.202730142193833E+07,5.893270900547765E+00,2.350014605229164E+01,1.061939789934159E+01
2454305.000000000,2.077768626036168E+08,2.569639340663519E+07,6.146789884737438E+06,-2.014833166661258E+00,2.373013742984356E+01,1.093854896282090E+01
2454335.000000000,1.927654796168085E+08,8.504441969566377E+07,3.377303255193242E+07,-9.410665035189394E+00,2.171819447089875E+01,1.021555025469100E+01
2454365.000000000,1.600974493329634E+08,1.367198062188911E+08,5.835710936501054E+07,-1.553814793391551E+01,1.790161227983561E+01,8.630549739688728E+00
2454395.000000000,1.136993763694656E+08,1.768025301907966E+08,7.799493677014285E+07,-1.995860993501747E+01,1.287657085365752E+01,6.445146618711347E+00
2454425.000000000,5.823505041615906E+07,2.029457968713623E+08,9.148411168079767E+07,-2.253069925656346E+01,7.239198505594476E+00,3.928950042437577E+00
2454455.000000000,-1.558591715944096E+06,2.142401429735686E+08,9.827951469914600E+07,-2.332277028550568E+01,1.493051072243827E+00,1.314769962440443E+00
