# JPL Horizons, venus (COMMAND=299)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2452475.000000000,-6.552492454722635E+07,-8.088594939309961E+07,-3.222379033901167E+07,2.764948488467524E+01,-1.883784716599214E+01,-1.022442298035935E+01
2452505.000000000,1.968031708705010E+07,-9.787712065299842E+07,-4.525924278245600E+07,3.422377250766590E+01,6.440242321065971E+00,7.319299800030298E-01
2452535.000000000,9.214374121672790E+07,-5.138624739257409E+07,-2.892824949286879E+07,1.844200667525612E+01,2.733749423776148E+01,1.113219968427468E+01
2452565.000000000,1.045629243284247E+08,2.811262763600152E+07,6.052740831341526E+06,-9.467420625541433E+00,3.042391267028626E+01,1.428703859725595E+01
2452595.000000000,4.827637748041948E+07,8.852668121276778E+07,3.679575620551176E+07,-3.144688923426001E+01,1.338103818678304E+01,8.010564089978871E+00
2452625.000000000,-4.001845887975800E+07,8.929809155811235E+07,4.273149383174486E+07,-3.258225995506279E+01,-1.287114485251373E+01,-3.728366428742214E+00
2452655.000000000,-1.011330209201817E+08,2.938526294178974E+07,1.964537559011136E+07,-1.172421354362933E+01,-3.055591481064708E+01,-1.300475202940712E+01
2452685.000000000,-9.396867478648326E+07,-5.083710090805437E+07,-1.689914199388551E+07,1.685853573520228E+01,-2.763327737207009E+01,-1.349879098601945E+01
2452715.000000000,-2.397345628898927E+07,-9.774149058431718E+07,-4.243039945587511E+07,3.391275097177838E+01,-6.474699999275380E+00,-5.058929099995917E+00
2452745.000000000,6.206981129280262E+07,-8.089467084030481E+07,-4.029584908063501E+07,2.861232799490748E+01,1.868097818148249E+01,6.593960609116909E+00
2452775.000000000,1.078772401568322E+08,-1.170308429929073E+07,-1.206522346016751E+07,4.656216751739390E+00,3.160853720742578E+01,1.392609887107351E+01
2452805.000000000,8.328779366663879E+07,6.468232289706043E+07,2.385695920845093E+07,-2.257885128735364E+01,2.384379007251379E+01,1.215633346577420E+01
2452835.000000000,3.807810236402934E+06,9.770057045695975E+07,4.374210365830348E+07,-3.511218076670881E+01,5.057054243320896E-02,2.244981641637697E+00
2452865.000000000,-7.786032320311578E+07,6.469217174520706E+07,3.406043281734437E+07,-2.408342354757800E+01,-2.400109331039088E+01,-9.273795942502719E+00
2452895.000000000,-1.066748136813995E+08,-1.235925227160349E+07,1.218953753676218E+06,3.155811876919446E+00,-3.185205631937543E+01,-1.452980713317080E+01
2452925.000000000,-6.365866433008477E+07,-8.156383391535801E+07,-3.263815746928649E+07,2.799214194188264E+01,-1.839972424914681E+01,-1.004943389368270E+01
2452955.000000000,2.186122579827487E+07,-9.723825725689355E+07,-4.510207949265600E+07,3.411106799554484E+01,6.960012001568500E+00,9.726052856247124E-01
2452985.000000000,9.349002137053220E+07,-4.966013112168079E+07,-2.822974208890133E+07,1.794644068347981E+01,2.760932736845192E+01,1.128566141670401E+01
2453015.000000000,1.044494057961197E+08,3.000398251449745E+07,6.917466149441822E+06,-1.003412723038447E+01,3.027067660464035E+01,1.425374101763918E+01
2453045.000000000,4.701408030196618E+07,8.953873769273022E+07,3.733684152580974E+07,-3.171258894170976E+01,1.289478617273938E+01,7.808262183080449E+00
2453075.000000000,-4.134313663508466E+07,8.895728993494919E+07,4.266686346717215E+07,-3.236052849799864E+01,-1.336432604114408E+01,-3.964699385821052E+00
2453105.000000000,-1.013803659295135E+08,2.814453943175362E+07,1.910657659530345E+07,-1.116691827954950E+01,-3.071389612889709E+01,-1.311153091697859E+01
2453135.000000000,-9.274761721676964E+07,-5.190401292576279E+07,-1.745377880521993E+07,1.736481163792176E+01,-2.735082236363171E+01,-1.340416867588874E+01
2453165.000000000,-2.189408682119701E+07,-9.769274858488117E+07,-4.253843549553081E+07,3.403101664180584E+01,-5.948175882974491E+00,-4.829890273333124E+00
2453195.000000000,6.384247435823810E+07,-7.953592875071724E+07,-3.979591842244910E+07,2.827194573776627E+01,1.910777483084794E+01,6.807249284457088E+00
2453225.000000000,1.083847943004588E+08,-9.680237485694867E+06,-1.118708098716081E+07,4.075373860693285E+00,3.166510536623951E+01,1.398807450603686E+01
2453255.000000000,8.237577756128371E+07,6.629901924483393E+07,2.464156368949439E+07,-2.303006934566310E+01,2.349066741350214E+01,1.202573994670723E+01
2453285.000000000,2.242158553376941E+06,9.809254449172638E+07,4.401623508094569E+07,-3.513378960445660E+01,-4.854743292619814E-01,2.004814346531658E+00
2453315.000000000,-7.886598851431079E+07,6.385196959535075E+07,3.374371484639383E+07,-2.365576729615427E+01,-2.435684712658143E+01,-9.461350916656425E+00
2453345.000000000,-1.062855632353019E+08,-1.359338685348066E+07,6.355747498958930E+05,3.737373020847359E+00,-3.178186925581075E+01,-1.453547479282052E+01
2453375.000000000,-6.200280828943370E+07,-8.208715060960177E+07,-3.298296925744671E+07,2.832915380803466E+01,-1.795584203743287E+01,-9.871437042967267E+00
2453405.000000000,2.380358509401578E+07,-9.643659636306135E+07,-4.486977884554084E+07,3.398338227378171E+01,7.478396082784165E+00,1.213617931780841E+00
