# JPL Horizons, mercury (COMMAND=199)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2452115.000000000,2.416548611303645E+07,3.499603436111856E+07,1.623729451740402E+07,-5.100733080732221E+01,2.270657921440604E+01,1.742034110435592E+01
2452145.000000000,-5.694693712137038E+07,-2.910415654515639E+07,-9.586939773888085E+06,1.262182408871222E+01,-3.582583800186946E+01,-2.044446937156003E+01
2452175.000000000,2.667249483354266E+07,-5.303185475363192E+07,-3.103689713483920E+07,3.469907049623624E+01,2.109788668541849E+01,7.672381864832530E+00
2452205.000000000,1.488749583286180E+07,3.820626757429302E+07,1.892455761620419E+07,-5.571256277390873E+01,1.386454868497757E+01,1.318503657255421E+01
2452235.000000000,-5.419139278797782E+07,-3.516435201986478E+07,-1.310010042504229E+07,1.740416609458249E+01,-3.311147375012821E+01,-1.949071531297792E+01
2452265.000000000,3.266723913375519E+07,-4.897243858052409E+07,-2.948090266034469E+07,3.224638084599571E+01,2.520418767070806E+01,1.012002354827144E+01
2452295.000000000,4.977704000952786E+06,3.980807014150378E+07,2.081672483292129E+07,-5.815797266900748E+01,4.329016686507378E+00,8.344877362690358E+00
2452325.000000000,-5.064202596652337E+07,-4.070700859870058E+07,-1.642064026165188E+07,2.167882078003842E+01,-3.006857991982313E+01,-1.830881474562623E+01
2452355.000000000,3.817685886120263E+07,-4.419040437694665E+07,-2.749011852875239E+07,2.916531581357038E+01,2.916439734294982E+01,1.255477627787400E+01
2452385.000000000,-5.154453487688085E+06,3.973475087036884E+07,2.183559484490021E+07,-5.817774154588121E+01,-5.271111316692270E+00,3.218641431375718E+00
2452415.000000000,-4.638901950432731E+07,-4.567914487609600E+07,-1.951100618377686E+07,2.545705148682129E+01,-2.675677085312559E+01,-1.693180966599467E+01
2452445.000000000,4.308448753827086E+07,-3.871827672930659E+07,-2.506993772629229E+07,2.541324440765219E+01,3.291186523394708E+01,1.494545927951249E+01
2452475.000000000,-1.508737612170665E+07,3.802966897804565E+07,2.196044521593743E+07,-5.588590421949688E+01,-1.431625839042106E+01,-1.850884589963986E+00
2452505.000000000,-4.152122161324298E+07,-5.003841894717000E+07,-2.233943457828657E+07,2.875123688880625E+01,-2.322528334165741E+01,-1.538722733582930E+01
2452535.000000000,4.726597868745671E+07,-3.260258832540063E+07,-2.223225594959521E+07,2.094792176951047E+01,3.636284466426613E+01,1.725178928788729E+01
