# JPL Horizons, jupiter_bary (COMMAND=5)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2451995.000000000,1.758180834749963E+08,6.791555376116272E+08,2.868284721231652E+08,-1.287084682673785E+01,3.243847715250749E+00,1.703827420191731E+00
2452025.000000000,1.422887599624482E+08,6.868686602101784E+08,2.909510061331199E+08,-1.299603187311426E+01,2.707143981850520E+00,1.476819565194997E+00
2452055.000000000,1.084700229950891E+08,6.931873445002759E+08,2.944828670419735E+08,-1.309417199814060E+01,2.168092882785119E+00,1.248147448412416E+00
2452085.000000000,7.443184851902151E+07,6.981070567642481E+08,2.974204087988998E+08,-1.316537422523890E+01,1.627887086650398E+00,1.018324908633762E+00
2452115.000000000,4.024385113223519E+07,7.016263235456744E+08,2.997613059076241E+08,-1.320980983148631E+01,1.087694708491755E+00,7.878568148064241E-01
2452145.000000000,5.975121588001348E+06,7.037466640679108E+08,3.015045283978354E+08,-1.322771121559213E+01,5.486563497733595E-01,5.572377279839060E-01
2452175.000000000,-2.830592746268630E+07,7.044725156982998E+08,3.026503136309076E+08,-1.321936863761790E+01,1.188270811188825E-02,3.269507995073221E-01
2452205.000000000,-6.253170687406954E+07,7.038111537026528E+08,3.032001354305969E+08,-1.318512664590644E+01,-5.215475484493790E-01,9.746676302926620E-02
2452235.000000000,-9.663558712993443E+07,7.017726052978650E+08,3.031566705298471E+08,-1.312538061137870E+01,-1.050590003747577E+00,-1.307570985268056E-01
2452265.000000000,-1.305520259235030E+08,6.983695587287518E+08,3.025237627002856E+08,-1.304057350036246E+01,-1.574235990532061E+00,-3.572776657762459E-01
2452295.000000000,-1.642166870143180E+08,6.936172693094605E+08,3.013063853699096E+08,-1.293119233850872E+01,-2.091513579942479E+00,-5.816664968884465E-01
2452325.000000000,-1.975665496458142E+08,6.875334627690284E+08,2.995106028508191E+08,-1.279776453676966E+01,-2.601488722845288E+00,-8.035104042957308E-01
2452355.000000000,-2.305400087405602E+08,6.801382355410960E+08,2.971435300404114E+08,-1.264085449489744E+01,-3.103266380383920E+00,-1.022412019994809E+00
2452385.000000000,-2.630769667431099E+08,6.714539526879814E+08,2.942132909076856E+08,-1.246106052477886E+01,-3.595991155699157E+00,-1.237990140742695E+00
2452415.000000000,-2.951189176172408E+08,6.615051449844444E+08,2.907289764270392E+08,-1.225901182272284E+01,-4.078847347073658E+00,-1.449879826967550E+00
2452445.000000000,-3.266090227447964E+08,6.503184061746578E+08,2.867006023745981E+08,-1.203536522466055E+01,-4.551058881174552E+00,-1.657732459660780E+00
2452475.000000000,-3.574921784483348E+08,6.379222899782751E+08,2.821390668162960E+08,-1.179080211911295E+01,-5.011889522379343E+00,-1.861215895447772E+00
2452505.000000000,-3.877150761557856E+08,6.243472069819865E+08,2.770561073927454E+08,-1.152602579456167E+01,-5.460642655635670E+00,-2.060014433620084E+00
2452535.000000000,-4.172262557231251E+08,6.096253226368686E+08,2.714642589043598E+08,-1.124175876815624E+01,-5.896660750062624E+00,-2.253828658239955E+00
2452565.000000000,-4.459761518323215E+08,5.937904565740100E+08,2.653768112806810E+08,-1.093874015442460E+01,-6.319324884267679E+00,-2.442375300340698E+00
2452595.000000000,-4.739171337928774E+08,5.768779831525034E+08,2.588077679201286E+08,-1.061772322348143E+01,-6.728054254534492E+00,-2.625387083124647E+00
2452625.000000000,-5.010035393976125E+08,5.589247334491957E+08,2.517718045115250E+08,-1.027947327125748E+01,-7.122305524270092E+00,-2.802612493241694E+00
2452655.000000000,-5.271917036856751E+08,5.399688993267841E+08,2.442842286175968E+08,-9.924765785332355E+00,-7.501571846182134E+00,-2.973815412625454E+00
2452685.000000000,-5.524399828517562E+08,5.200499403297099E+08,2.363609403356502E+08,-9.554384455433977E+00,-7.865381763648394E+00,-3.138774697547551E+00
2452715.000000000,-5.767087728263329E+08,4.992084929956167E+08,2.280183938836454E+08,-9.169119163716157E+00,-8.213298441828327E+00,-3.297283884674564E+00
