# JPL Horizons, uranus_bary (COMMAND=7)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2454755.000000000,2.968263471388344E+09,-4.199962271202579E+08,-2.259304580746278E+08,1.026912305753979E+00,5.874066404154325E+00,2.558172875094086E+00
2454785.000000000,2.970876458926835E+09,-4.047638386978271E+08,-2.192960023789329E+08,9.892761860457551E-01,5.879287533430496E+00,2.560991882113699E+00
2454815.000000000,2.973391850570326E+09,-3.895181674798656E+08,-2.126543488700304E+08,9.516070033601579E-01,5.884315453498473E+00,2.563726731479314E+00
2454845.000000000,2.975809561959101E+09,-3.742597144277444E+08,-2.060057157755304E+08,9.139057916291236E-01,5.889150039442491E+00,2.566377353398290E+00
2454875.000000000,2.978129511416157E+09,-3.589889808190595E+08,-1.993503215007235E+08,8.761735869911450E-01,5.893791172291343E+00,2.568943680607883E+00
2454905.000000000,2.980351619954333E+09,-3.437064682315811E+08,-1.926883846217580E+08,8.384114291329875E-01,5.898238739355901E+00,2.571425648521549E+00
2454935.000000000,2.982475811287563E+09,-3.284126785278130E+08,-1.860201238790407E+08,8.006203626063273E-01,5.902492633456936E+00,2.573823194912471E+00
2454965.000000000,2.984502011843149E+09,-3.131081138417315E+08,-1.793457581715618E+08,7.628014363110119E-01,5.906552752285258E+00,2.576136259632674E+00
2454995.000000000,2.986430150771811E+09,-2.977932765657628E+08,-1.726655065513460E+08,7.249557027705389E-01,5.910418998867176E+00,2.578364784809275E+00
2455025.000000000,2.988260159958134E+09,-2.824686693360690E+08,-1.659795882171535E+08,6.870842192552596E-01,5.914091282123348E+00,2.580508715104598E+00
2455055.000000000,2.989991974035334E+09,-2.671347950178069E+08,-1.592882225081202E+08,6.491880495032768E-01,5.917569516252058E+00,2.582567997456421E+00
2455085.000000000,2.991625530402312E+09,-2.517921566926729E+08,-1.525916288984315E+08,6.112682636927681E-01,5.920853619915145E+00,2.584542580691673E+00
2455115.000000000,2.993160769239941E+09,-2.364412576474243E+08,-1.458900269924907E+08,5.733259383517978E-01,5.923943516237300E+00,2.586432415516553E+00
2455145.000000000,2.994597633528819E+09,-2.210826013627110E+08,-1.391836365201717E+08,5.353621573505575E-01,5.926839132319208E+00,2.588237454345239E+00
2455175.000000000,2.995936069068513E+09,-2.057166915040664E+08,-1.324726773329189E+08,4.973780118089711E-01,5.929540398279618E+00,2.589957650905828E+00
